,Tweet Id,Labels
184,1484484923859767297,0
185,1496811699575275524,0
186,1491746112029732868,0
187,1495351624717725697,0
188,1493041352975990784,0
189,1500711974132350981,0
190,1491401745557524481,0
191,1490910503903719425,0
192,1470749123938684928,0
193,1496336399435730948,0
194,1497863366412742656,0
195,1479765118573375488,0
196,1480853306784108544,0
197,1500865773061177347,0
198,1487012796634075137,0
199,1493487094240792577,0
200,1491784015086379009,0
201,1487592514332680196,0
202,1492343792464429056,0
203,1479879255601287168,0
204,1496411458003177474,0
205,1493270686663512065,0
206,1489086245166727170,0
207,1492506306032267265,0
208,1500903455539351557,0
209,1493626460594384896,0
210,1484050385774194696,0
211,1495042192414371840,0
212,1491754130712326145,0
213,1485827399745159170,0
214,1501111611855347712,0
215,1491602969263239169,0
216,1499026975260037120,0
217,1494630156467830784,0
218,1485115401789132801,0
219,1491649374769737731,0
220,1484910474194190337,0
221,1501440915465850882,0
222,1484500093671718912,0
223,1490657905879633920,0
224,1489193176137011205,0
225,1495379477173456898,0
226,1488148687444672518,0
227,1497777765499629574,0
228,1479768151344619520,0
229,1500671891828527105,0
230,1480386414873223173,0
231,1494993036707008513,0
232,1497195373101604865,0
233,1489221236492505088,0
234,1480018758244593672,0
235,1484460173380841477,0
236,1486647430946844673,0
237,1494746651030073344,1
238,1483314778907029504,0
239,1484404399934152710,0
240,1492511424395943939,0
241,1500839354918645760,0
242,1491673424938565632,0
243,1479855820116426754,0
244,1483744875359404039,0
245,1497790575923269637,0
246,1496478133654294530,0
247,1500172676731572224,0
248,1481115754548580358,0
249,1485656950046081029,1
250,1487758743483957250,0
251,1501474014694281220,0
252,1498534359477153793,0
253,1495284274811252737,0
254,1490973541042651138,0
255,1480168273824022529,0
256,1486749869725286401,0
257,1491665943616888832,0
258,1501110534078349313,0
259,1500771990692638721,0
260,1488914170934284288,0
261,1488133944314789893,0
262,1485623764591472646,0
263,1481216117150470146,0
264,1496319352001691648,0
265,1501168754067001350,0
266,1479795432171577344,0
267,1493466845894279176,0
268,1501242265313812485,0
269,1500659109250895872,0
270,1492907961047339008,0
271,1479767093356613632,0
272,1484482387257921538,0
273,1487755338229026818,0
274,1501542127599501314,0
275,1484462627937873922,0
276,1484511991029198852,0
277,1489284979867586562,0
278,1484746308426493954,0
279,1487408680039776256,0
280,1486983697647779843,0
281,1495010043132997638,1
282,1489523073544253442,0
283,1490200304465620992,0
284,1488141308350779392,0
285,1491772225719922688,0
286,1480839537567809536,0
287,1491652451094900737,0
288,1487808352277057538,0
289,1500848395409575938,0
290,1493059860711510017,0
291,1493146919820206080,0
292,1489262983133892612,0
293,1488049865749843969,0
294,1500796317244690434,0
295,1491623388296925184,0
296,1484015444474601475,0
297,1486208986534023170,0
298,1483149438029742080,0
299,1490405388260614144,0
300,1480228984973524994,0
301,1496549608398413833,0
302,1501606298588446720,1
303,1490006848258584578,0
304,1499256939662168064,0
305,1493899975817764871,0
306,1493441429477097473,0
307,1500877093642829826,0
308,1497838247984394243,0
309,1489634205265186816,0
310,1489617903590592513,0
311,1486765982878089218,0
312,1488796009560002566,0
313,1459474656142905347,0
314,1487405159865270272,0
315,1499602779798577155,0
316,1487058923420995585,0
317,1488053034722926595,0
318,1494137517448183811,0
319,1499336477213589510,0
320,1486671852357316616,1
321,1490890659364208644,0
322,1495702081960882184,0
323,1495799963967954946,0
324,1491984927373475847,0
325,1497063924621266948,0
326,1495243293919113220,0
327,1487412222343397379,0
328,1486348268271714304,0
329,1495568264222900224,0
330,1491108401400938497,0
331,1491347986886295554,0
332,1497910947410632709,0
333,1492906492143431682,0
334,1493792429727973376,0
335,1499584428070240257,0
336,1484397820513714176,0
337,1499255166192975874,0
338,1482280182711046144,0
339,1492146823980412940,1
340,1491754438159003655,0
341,1495287335713271809,0
342,1495759765527760896,0
343,1492493925445402631,0
344,1492336278507233280,0
345,1489121785182257158,0
346,1492216350105735169,0
347,1496901726162800641,0
348,1463458746345013255,0
349,1491732893340602378,1
350,1500819918685896706,0
351,1488860478273048579,0
352,1479765647781347329,0
353,1493102292580532224,0
354,1493095823626096640,0
355,1482999989463052291,0
356,1488525348077969411,0
357,1491392975095857154,0
358,1501467769313034240,0
359,1485216242910863360,0
360,1482637225943007234,0
361,1491584527780954112,0
362,1491662180567031809,0
363,1501508393462562817,0
364,1484781195842166785,0
365,1496318007177773056,0
366,1491989739053805575,0
367,1493109737964982272,0
368,1491380608928346121,0
369,1491037573388828677,0
370,1482287185185632256,0
371,1490584704575164418,0
372,1496098043145629701,0
373,1494730936528769031,0
374,1492156938569728002,0
375,1500680735057154051,0
376,1492742429346177029,0
377,1486741950493388802,0
378,1500885203577090048,0
379,1489255938011787269,0
380,1485533236113842176,0
381,1500086947808571394,0
382,1491681196522172418,0
383,1497889900808400900,0
384,1491044297323745284,0
385,1493144791294803969,0
386,1500456363998076929,0
387,1490977733299826689,0
388,1483105235967279104,0
389,1486666833016938497,0
390,1495948598349295617,0
391,1486368148181766146,0
392,1491624730855546885,0
393,1489518933657141250,0
394,1483136141423681537,0
395,1489817681343700992,0
396,1480006855581593600,0
397,1487081269145968651,0
398,1479054943881289729,0
399,1494554036041039873,0
400,1489910810553901060,0
401,1487081163990581252,0
402,1480776056898408452,0
403,1491850968484368384,0
404,1483840841995407368,0
405,1484095765740163073,0
406,1485657022268055552,0
407,1482765440191721472,0
408,1491986063870808067,0
409,1494561458251698176,0
410,1488036345012498434,0
411,1492048706396655618,0
412,1491973367695831040,0
413,1498368419271434240,0
414,1488198507924099072,1
415,1500818106608132101,0
416,1488481433908056065,0
417,1497519926638112770,0
418,1484416837626785794,0
419,1484376778873339910,1
420,1501471324975538179,0
421,1491328674553274369,0
422,1496021615213445123,0
423,1493209510411849737,0
424,1487049829880512517,0
425,1479803569079345155,0
426,1486329118757355527,0
427,1490696082925359108,0
428,1483298959036940288,0
429,1494996320381140993,1
430,1487722090606526465,0
431,1495426339033079813,0
432,1495310207328538624,0
433,1484184328385216513,0
434,1479804637548998657,0
435,1456965488848687109,0
436,1493796353943949314,0
437,1500783494787907586,0
438,1482282499195961344,0
439,1495778829750923266,0
440,1483139608879984640,0
441,1491682187883601922,0
442,1493244663167209474,0
443,1486163531846553601,0
444,1481209581229711370,0
445,1491623788152500227,0
446,1493218818201886726,0
447,1495271959596134402,0
448,1491076930556526602,0
449,1495757678294962177,0
450,1482270091056402432,0
451,1491688524701388802,0
452,1489196988537073668,0
453,1482921871599280130,0
454,1493103581066514432,0
455,1493524490147733506,0
456,1487783482114060292,0
457,1490974877381443592,0
458,1499074207107645441,0
459,1490898576720818177,0
460,1492560365661700101,0
461,1484007066331070464,0
462,1497577962480488448,0
463,1479740968274259968,0
464,1489591148372922371,0
465,1486001595393654788,0
466,1500647435391352832,0
467,1491754038651604995,1
468,1490008763864334339,0
469,1495959199926591488,0
470,1487036998267273216,0
471,1476744265116143619,0
472,1482670080677023744,0
473,1486928660271886338,0
474,1479845129141710856,0
475,1496308375000432643,0
476,1484130222966734848,0
477,1497410392384892928,0
478,1479865634989035524,0
479,1485605721156853768,0
480,1490373089531621378,0
481,1480459019835695104,0
482,1493185078163238918,0
483,1491997639705243649,0
484,1493099597837012994,0
485,1481623349210284032,0
486,1484799578121863173,0
487,1482697113595428865,0
488,1488204176383352832,0
489,1488831910809726984,0
490,1483664086072188929,0
491,1501527649121828866,0
492,1481120158320316417,0
493,1481944702694080513,0
494,1500892806251880450,0
495,1495267686624149504,0
496,1481478379224563712,0
497,1491597324887330816,0
498,1484232834378498048,0
499,1488363158594998273,0
500,1491656213729509376,0
501,1491458751659790336,0
502,1492108302087761921,0
503,1491430256737415170,0
504,1491645734533615620,0
505,1493025789113409538,0
506,1491619253115523077,0
507,1483066390663684098,0
508,1495675965519044610,0
509,1489587790979293190,0
510,1484551331117670401,0
511,1485601647279566848,0
512,1493026628737576966,0
513,1495317720383950853,0
514,1494346698608365571,0
515,1494012615643004928,0
516,1491644171718774784,0
517,1491629243587244034,0
518,1488856423367061505,1
519,1492013385319600134,0
520,1480166028671737858,0
521,1489465447950917639,0
522,1492084875373182981,1
523,1487414085591322626,1
524,1489822011555983361,0
525,1495193159462121472,0
526,1490611400238301190,0
527,1484413257977069572,0
528,1492150028894306308,0
529,1499219511291293699,0
530,1484905420561199105,0
531,1489944362662334468,0
532,1487761201169932290,0
533,1479768197779787778,0
534,1501598274133712896,0
535,1491684469186564100,0
536,1481978179132981250,0
537,1500802829489156096,0
538,1484130923742633985,0
539,1497569404896243715,0
540,1499353723956789248,0
541,1500788179980677120,0
542,1495639547946106882,0
543,1491434014389202944,0
544,1501221258783981568,0
545,1501406662644568068,0
546,1484080069215911937,0
547,1493060650037243905,0
548,1495696202356396033,0
549,1493797899389800452,0
550,1482769581655851013,0
551,1493525842466459651,0
552,1490253339757793287,1
553,1496348012582514690,0
554,1498141927132123139,0
555,1489380544890687491,1
556,1479783396389769216,0
557,1491716964967845888,0
558,1484429340603527169,0
559,1490592276065579013,0
560,1497205124317720577,0
561,1497185334966484992,0
562,1482614246072459266,0
563,1495430991439343616,0
564,1483283032148955136,0
565,1491770052596887553,0
566,1492793517374337030,0
567,1489991555327098881,0
568,1499395528777338885,0
569,1491674863404126211,0
570,1490582004232069125,0
571,1487740231134883845,0
572,1500711224035917827,0
573,1483763962835771392,0
574,1485675775005278217,0
575,1485622078753902594,0
576,1500708413570830338,0
577,1479805096326217729,0
578,1478246364752478208,0
579,1485162301208645633,1
580,1488008630175961088,0
581,1483283640272695299,0
582,1482556441626316803,0
583,1494123827672272896,0
584,1492702785758167040,0
585,1483018096059191299,0
586,1500695397718962176,0
587,1488170204731379715,0
588,1490735669588619265,0
589,1491623094141607939,0
590,1491641812049883138,0
591,1496315488519192576,0
592,1496430035913551872,0
593,1489640436495175680,0
594,1479819372575084545,0
595,1500652501250412551,0
596,1488123832506683395,0
597,1482934530025869313,1
598,1501035347945287685,0
599,1.49E+18,0
600,1483038303767384064,0
601,1489195758519603202,1
602,1490008975068504066,0
603,1485254676245544960,0
604,1490293051625193473,0
605,1480512356257964038,0
606,1492766674658873344,0
607,1491611059316158466,0
608,1490307684003770369,0
609,1498836029633036290,0
610,1487082658563702786,0
611,1493030299709566977,0
612,1491711060423823360,0
613,1493972537868316677,0
614,1488511157573144577,0
615,1484116212041007104,0
616,1493903915900833795,0
617,1501615051375280129,0
618,1501545425995632641,0
619,1491088447221555200,0
620,1487031045887184897,0
621,1481947076145840128,0
622,1501262211976626177,0
623,1482588556485087233,0
624,1487324965221265410,0
625,1495045857430757382,0
626,1482745294609870850,0
627,1495424665317101568,0
628,1481628126799364097,0
629,1479781962713686021,0
630,1490207884294057986,0
631,1490886422550945797,0
632,1479762411552837635,0
633,1495972245336109057,0
634,1494661887165829122,0
635,1493195882958835717,0
636,1501559867852554252,0
637,1483831801139597317,0
638,1494202355654750210,0
639,1493081938223316992,0
640,1494969896635371522,0
641,1493958423716630528,0
642,1491401889853759489,0
643,1488731160121585665,0
644,1479764169255636992,0
645,1496668571271065601,0
646,1489255533538263058,0
647,1499664846509740034,0
648,1489804089299173378,0
649,1500786460089217024,0
650,1479763345288749056,0
651,1497900605305602048,0
652,1493252025689456642,0
653,1484518411845902342,0
654,1500050182872133633,0
655,1496842446999007239,0
656,1486733403391086612,0
657,1460653632198565892,0
658,1486928972906905600,0
659,1489253179850358784,0
660,1491817298981797899,0
661,1491676068134064136,0
662,1501625634485055488,0
663,1493659124747616257,0
664,1485473686257758208,0
665,1500914661008371712,0
666,1497921732321382403,0
667,1485644062468505603,0
668,1500820813846827008,0
669,1488883564837957634,0
670,1493123381759463425,0
671,1501503057896431621,0
672,1479765058552954884,0
673,1485934317532749825,0
674,1484505800811085829,0
675,1501650529734119429,0
676,1479765970520395781,0
677,1484932732140789761,0
678,1479766815647485952,0
679,1491974740818366465,0
680,1479638051190042626,0
681,1487739043186032640,0
682,1499768274158239744,0
683,1483754764869402626,0
684,1496439516407943168,0
685,1492471866237218817,0
686,1481622667510038533,0
687,1476548343828418565,0
688,1494957028615528451,0
689,1480743771352584199,0
690,1493974808861679622,0
691,1495806007465091072,0
692,1491762466983841792,0
693,1491014808056958977,0
694,1479787707609931780,0
695,1494518190050660359,0
696,1491822616994193413,0
697,1500482106912215041,0
698,1480089129509478401,0
699,1480927557155528711,0
700,1493163261042122755,0
701,1469734802177724416,0
702,1489207076748337156,1
703,1491690008381517826,0
704,1494218451388616704,1
705,1499306907407769601,0
706,1488875797179817985,0
707,1499802925450739714,0
708,1497183976569864192,0
709,1488828079602495489,0
710,1477921515316203521,0
711,1483790168662605825,0
712,1482768868737417216,0
713,1497782334610804738,1
714,1492838997110161409,0
715,1482653431521185794,0
716,1492412216380821506,0
717,1491642902983811076,0
718,1494998596181426182,0
719,1489483104620527616,0
720,1485643466382397440,0
721,1491465401737175042,0
722,1498355735499255810,0
723,1497778144946057217,0
724,1482689897102475271,0
725,1491740576361811968,1
726,1492103474548396032,0
727,1489605578968104960,0
728,1499314775448514561,0
729,1496353325683736578,0
730,1479770732833820673,0
731,1488852837035511814,0
732,1491652500780625920,0
733,1483316500836790277,1
734,1498981557012365315,0
735,1489276547634954242,0
736,1484518108450942984,0
737,1496505561818755072,0
738,1479795900444659716,0
739,1501474017672597504,0
740,1479836735185960960,0
741,1479768306382872577,0
742,1494715578585468929,0
743,1487748466344628226,1
744,1486525740489199620,1
745,1491444544209973249,0
746,1494909441983987713,0
747,1486608408107098114,0
748,1491645031018823683,0
749,1495416940072153090,0
750,1496038878339543040,0
751,1485936190784249861,0
752,1485199757199175682,0
753,1491436667210985473,0
754,1492387547284066304,0
755,1491434389191888897,0
756,1494537987237249024,0
757,1479777976363323394,0
758,1501581323835613187,0
759,1492334598461657089,0
760,1491759446275485698,1
761,1490604300137267200,1
762,1484526650692108289,0
763,1491730412540145665,0
764,1494886206618083329,0
765,1477562557292494851,0
766,1483416167478095874,0
767,1487618610852167681,0
768,1490754683077595141,0
769,1500659871578214402,0
770,1493105222683881473,0
771,1491647488595349505,0
772,1501176762604355586,0
773,1500681907063115777,0
774,1497779736629551107,0
775,1495251123174731776,0
776,1491595696822120448,0
777,1481968946526179330,0
778,1485584880763572238,0
779,1479750001974644736,0
780,1495326208132726787,0
781,1483736727412178944,0
782,1479761665142841349,0
783,1483770624502022145,0
784,1490316304720359428,0
785,1499260730570252292,0
786,1485919693026525185,0
787,1491624650643685378,0
788,1491461559360524290,0
789,1493576355388157953,0
790,1490940204055953412,0
791,1493037946110607360,0
792,1484030991383822339,0
793,1482338823841652739,0
794,1479874206456107008,0
795,1495012934665539585,0
796,1482625047131201543,0
797,1493510126212247552,1
798,1462376029918404611,0
799,1487306536041041922,0
800,1491389869591261192,0
801,1501583433423720453,0
802,1496005683371819009,0
803,1496089016021958656,0
804,1499962175741632513,0
805,1489184472247373833,0
806,1494303271783043072,0
807,1493203242120990721,0
808,1483750003373793282,0
809,1491702388964868096,0
810,1492057850092339202,0
811,1489552644272238594,1
812,1498953521520996352,0
813,1489593823160565762,0
814,1499183323268231185,0
815,1491733510067220481,0
816,1501207251184685061,0
817,1491362281367928832,0
818,1474672343108571138,0
819,1496473461547745283,0
820,1485149387789844480,0
821,1491671166955655168,0
822,1498872294298423300,0
823,1495295873441431553,0
824,1501230438160891908,0
825,1485596686567485440,0
826,1500456045877293056,0
827,1488089933017653248,0
828,1479764498974068742,0
829,1491610962658734082,0
830,1490254332234592256,0
831,1487068011081060354,0
832,1483817637163696128,0
833,1489258228034977792,0
834,1491417690296438785,0
835,1491659257195810817,0
836,1489245739158949890,0
837,1487764350886580227,0
838,1496056788348719105,0
839,1489445226196258817,0
840,1494499410465615873,0
841,1495000253074141184,0
842,1487338864113229825,0
843,1493943208497147907,0
844,1488194573197197313,0
845,1483382492476604418,0
846,1490585600612732936,0
847,1491686281147187205,0
848,1484777518918152192,0
849,1491380714637389826,0
850,1495257675147661312,0
851,1494247676388737025,0
852,1496467883353849857,0
853,1484516830366822405,0
854,1491000106170028032,0
855,1497881228212461571,0
856,1493138097134977026,0
857,1495263769915965442,0
858,1490723857866510341,0
859,1483833042397704192,0
860,1491298917874823171,0
861,1491604722821652482,0
862,1488886171975495689,0
863,1483356786002632705,0
864,1499258323618578441,0
865,1491661053469818880,0
866,1498505451541233670,0
867,1496478100775141380,0
868,1497915649049317376,0
869,1496778054730874880,0
870,1490939985385914372,0
871,1484743989098020866,0
872,1493124642323955714,0
873,1492890001754902531,0
874,1488665066413379585,0
875,1492754946911051778,1
876,1501415910464434179,0
877,1491051465200537603,0
878,1493161903006183426,0
879,1489573311759925250,0
880,1489571477418438656,0
881,1488001078704881665,0
882,1491263419726856198,0
883,1485122849488912386,0
884,1484939126038462464,0
885,1497912037023748100,0
886,1499329875517214728,0
887,1500829418406952971,0
888,1501193253512945664,0
889,1489157076383571968,0
890,1491642495284875268,0
891,1497132360759853059,0
892,1501641470096334853,0
893,1489988877591146496,0
894,1493124939481632771,0
895,1485631410304352256,0
896,1491387993055059971,0
897,1492756040982888452,0
898,1501549024356175872,0
899,1498968320607154178,0
900,1494706909374738432,0
901,1497876573722083330,0
902,1488086574080626690,0
903,1491680485554016256,1
904,1494262276446048259,0
905,1495255306884255744,0
906,1491409330301988865,0
907,1484862388247867392,0
908,1484873900739952642,0
909,1491433339722792971,0
910,1490284647426981889,0
911,1493254117841465344,0
912,1490872989478703105,0
913,1492830352347320320,0
914,1485925473989566464,0
915,1488865258038915073,0
916,1489619928483504134,0
917,1486325785338474500,0
918,1483472559349899266,0
919,1488030915347431424,0
920,1493582378614214658,0
921,1494721606035591168,0
922,1488010887155748864,0
923,1483258664123535361,0
924,1494297778448527360,0
925,1494581588889247746,0
926,1490686460928094211,0
927,1482264039837569033,0
928,1488049762280816640,0
929,1489118131725672453,0
930,1484914376046149636,0
931,1488139838993756162,0
932,1501532480121479173,0
933,1495344906554195973,0
934,1496788028165025795,0
935,1490300679998832640,0
936,1492709868658069509,0
937,1487397507776663554,0
938,1491776033485295616,0
939,1495611730365673475,0
940,1496323431641796609,0
941,1484143940605399040,0
942,1491718564734472193,0
943,1498956302210723843,0
944,1482022162395721730,0
945,1488116098042109953,0
946,1491031279768580097,0
947,1485587003140091908,0
948,1500900614234341376,0
949,1495730477562413059,0
950,1474443712172367874,0
951,1480464797158109184,0
952,1488905536477138950,0
953,1493092593470611456,0
954,1493059556620251137,0
955,1487780540388298757,0
956,1488099387486007297,0
957,1500860512195985408,0
958,1490322397752610817,0
959,1496042261922168836,1
960,1491987174354341894,0
961,1499421019974639625,0
962,1484377730246676480,0
963,1495252648508813312,0
964,1491654343896219648,0
965,1500782499936763905,0
966,1481184212200091649,0
967,1500675068774719489,0
968,1496864322525356038,0
969,1501611389777215490,0
970,1495343566486654979,0
971,1494670557303820291,0
972,1499375633373470721,0
973,1497754353587060739,0
974,1497788651710803970,0
975,1488914228647841792,0
976,1495062463708303362,0
977,1498917924899221506,0
978,1501108231166631941,0
979,1491594837262757890,0
980,1493116432175202304,0
981,1491579180341133316,0
982,1485139170373009408,0
983,1483375353431486475,0
984,1491786254786383873,0
985,1489203684341092359,0
986,1499290209766150147,0
987,1497854924784562182,0
988,1483006770805018626,0
989,1477892658043383810,0
990,1491352905353674755,0
991,1493037364658139140,0
992,1485866589685641217,0
993,1489104786905759745,0
994,1489888610413203457,0
995,1491612211600449538,0
996,1482710355306758144,0
997,1500662150385528834,0
998,1488476831984779264,0
999,1501511716114694147,0
1000,1489866632616886273,0
1001,1462801849384271872,0
1002,1479762177053528064,0
1003,1483621041175883780,0
1004,1488511362376482820,0
1005,1490535559470596098,0
1006,1491721049590820866,0
1007,1498642783502233601,0
1008,1490343598042189824,0
1009,1489913835868012544,0
1010,1495314259672133637,0
1011,1485100064381214722,1
1012,1484862681441923076,0
1013,1486192423575646213,0
1014,1497937341008457733,0
1015,1484937853612470273,0
1016,1496069327879274497,0
1017,1499225047415726080,0
1018,1479769821856235520,0
1019,1481623974115430401,0
1020,1495291398668849152,0
1021,1490587543582408705,0
1022,1479765921510027265,0
1023,1491675599911501827,0
1024,1500823462780162048,0
1025,1483829224796725250,0
1026,1483074638431330309,0
1027,1494279729049862144,0
1028,1491671200019664897,0
1029,1491427774808031239,0
1030,1488143031702208512,0
1031,1494261739537403904,0
1032,1500531659749224454,0
1033,1498299131517095939,0
1034,1497903595660115971,0
1035,1492422497509462019,0
1036,1501135642536787970,0
1037,1484869953182650369,0
1038,1487722188387983369,0
1039,1493208379753328641,0
1040,1492325082231971845,0
1041,1484708224976977921,0
1042,1489212246307737600,0
1043,1500474394761908228,0
1044,1499730172508999681,0
1045,1494690661173710850,1
1046,1491670227993513984,0
1047,1496061023820091394,0
1048,1500738016742043650,0
1049,1491657142062911495,0
1050,1484508479708889093,0
1051,1483389644922585088,1
1052,1492506230660939781,0
1053,1496428101190156288,0
1054,1501481512964739072,0
1055,1487736809681342465,0
1056,1484209673092104197,0
1057,1479768123637075971,0
1058,1480157192078585858,0
1059,1491652021190938625,0
1060,1489595106424360960,0
1061,1484876122471174150,0
1062,1484085251425316868,0
1063,1489946457834930178,0
1064,1496343558730698754,0
1065,1490196335403810819,0
1066,1483672953644806145,0
1067,1490158366202613765,0
1068,1487636431636172800,0
1069,1499686098003537921,0
1070,1482248891445784576,0
1071,1498131823024799745,0
1072,1501549070082461699,0
1073,1488891470857658368,0
1074,1491472227363336192,0
1075,1497954190819151872,0
1076,1496749233562701825,1
1077,1483747237012246530,0
1078,1496702204497248256,0
1079,1484898230005813258,0
1080,1484847859832958979,0
1081,1487037072456126475,1
1082,1499016536010661889,0
1083,1484582115169562627,0
1084,1500796327717789697,0
1085,1496382848429101057,0
1086,1492412252213104641,0
1087,1486997391282962436,0
1088,1491101220173664257,0
1089,1479810117512040448,0
1090,1495658882685104132,0
1091,1489221351554502658,0
1092,1496126300242980866,0
1093,1493827559548588036,0
1094,1484068596401983488,0
1095,1500655528661241864,0
1096,1496072772761620482,0
1097,1496396183283060737,0
1098,1491036262915973120,0
1099,1501528538549481488,0
1100,1501649363071733761,0
1101,1483060787870859264,0
1102,1479867642903089152,0
1103,1483104839957889025,0
1104,1486683395266527236,0
1105,1491352953831432197,0
1106,1494255361028546563,0
1107,1481920102513577986,0
1108,1484846059516207105,0
1109,1492527281721393160,0
1110,1501584141724250112,0
1111,1493505399278141440,0
1112,1499279100825190400,0
1113,1479769569208127488,0
1114,1491678425710424064,0
1115,1492850298720641057,0
1116,1490733550773026816,0
1117,1487748992523898883,0
1118,1489195786919624706,0
1119,1493443489404579842,0
1120,1488503914794139651,0
1121,1483058995527307272,1
1122,1501572587729551368,0
1123,1493140502316675072,0
1124,1494344471051341824,0
1125,1485873912609411076,0
1126,1480191171510947843,1
1127,1484411184002777089,0
1128,1488555965767041024,0
1129,1490326638046842889,0
1130,1491738590065397761,0
1131,1487990178656370691,0
1132,1485942104442667008,0
1133,1491124174689284096,0
1134,1501627232241930241,0
1135,1479795563738636290,0
1136,1488091738044452869,0
1137,1498934482510151686,0
1138,1491646700280168450,0
1139,1484056166728892417,0
1140,1480932233963790337,0
1141,1500721671308677120,0
1142,1488751534833684483,0
1143,1501199230291288065,0
1144,1481659538978017281,0
1145,1484862030012387334,0
1146,1480372013818515457,0
1147,1496321692985335808,0
1148,1491650039307202561,0
1149,1493193112734158848,0
1150,1497842282782887940,0
1151,1489423556509257731,0
